"015","1990/08/21 05:00",1.993
"015","1990/08/21 05:06",1.987
"015","1990/08/21 05:12",1.987
"015","1990/08/21 05:18",1.981
"015","1990/08/21 05:24",1.984
"015","1990/08/21 05:30",1.984
"015","1990/08/21 05:36",1.984
"015","1990/08/21 05:42",1.984
"015","1990/08/21 05:48",1.981
"015","1990/08/21 05:54",1.978
"015","1990/08/21 06:00",1.975
"015","1990/08/21 06:06",1.975
"015","1990/08/21 06:12",1.975
"015","1990/08/21 06:18",1.972
"015","1990/08/21 06:24",1.975
"015","1990/08/21 06:30",1.975
"015","1990/08/21 06:36",1.975
"015","1990/08/21 06:42",1.969
"015","1990/08/21 06:48",1.969
"015","1990/08/21 06:54",1.966
"015","1990/08/21 07:00",1.966
"015","1990/08/21 07:06",1.966
"015","1990/08/21 07:12",1.963
"015","1990/08/21 07:18",1.966
"015","1990/08/21 07:24",1.963
"015","1990/08/21 07:30",1.963
"015","1990/08/21 07:36",1.960
"015","1990/08/21 07:42",1.960
"015","1990/08/21 07:48",1.963
"015","1990/08/21 07:54",1.960
"015","1990/08/21 08:00",1.963
"015","1990/08/21 08:06",1.963
"015","1990/08/21 08:12",1.966
"015","1990/08/21 08:18",1.963
"015","1990/08/21 08:24",1.966
"015","1990/08/21 08:30",1.963
"015","1990/08/21 08:36",1.960
"015","1990/08/21 08:42",1.960
"015","1990/08/21 08:48",1.963
"015","1990/08/21 08:54",1.963
"015","1990/08/21 09:00",1.966
"015","1990/08/21 09:06",1.966
"015","1990/08/21 09:12",1.966
"015","1990/08/21 09:18",1.969
"015","1990/08/21 09:24",1.969
"015","1990/08/21 09:30",1.966
"015","1990/08/21 09:36",1.966
"015","1990/08/21 09:42",1.969
"015","1990/08/21 09:48",1.972
"015","1990/08/21 09:54",1.975
"015","1990/08/21 10:00",1.975
"015","1990/08/21 10:06",1.975
"015","1990/08/21 10:12",1.975
"015","1990/08/21 10:18",1.975
"015","1990/08/21 10:24",1.981
"015","1990/08/21 10:30",1.978
"015","1990/08/21 10:36",1.975
"015","1990/08/21 10:42",1.981
"015","1990/08/21 10:48",1.981
"015","1990/08/21 10:54",1.981
"015","1990/08/21 11:00",1.981
"015","1990/08/21 11:06",1.981
"015","1990/08/21 11:12",1.981
"015","1990/08/21 11:18",1.984
"015","1990/08/21 11:24",1.984
"015","1990/08/21 11:30",1.981
"015","1990/08/21 11:36",1.981
"015","1990/08/21 11:42",1.987
"015","1990/08/21 11:48",1.981
"015","1990/08/21 11:54",1.987
"015","1990/08/21 12:00",1.984
"015","1990/08/21 12:06",1.984
"015","1990/08/21 12:12",1.987
"015","1990/08/21 12:18",1.987
"015","1990/08/21 12:24",1.990
"015","1990/08/21 12:30",1.984
"015","1990/08/21 12:36",1.990
"015","1990/08/21 12:42",1.984
"015","1990/08/21 12:48",1.987
"015","1990/08/21 12:54",1.987
"015","1990/08/21 13:00",1.987
"015","1990/08/21 13:06",1.984
"015","1990/08/21 13:12",1.987
"015","1990/08/21 13:18",1.984
"015","1990/08/21 13:24",1.987
"015","1990/08/21 13:30",1.984
"015","1990/08/21 13:36",1.990
"015","1990/08/21 13:42",1.987
"015","1990/08/21 13:48",1.987
"015","1990/08/21 13:54",1.987
"015","1990/08/21 14:00",1.987
"015","1990/08/21 14:06",1.987
"015","1990/08/21 14:12",1.987
"015","1990/08/21 14:18",1.987
"015","1990/08/21 14:24",1.987
"015","1990/08/21 14:30",1.987
"015","1990/08/21 14:36",1.987
"015","1990/08/21 14:42",1.987
"015","1990/08/21 14:48",1.984
"015","1990/08/21 14:54",1.987
"015","1990/08/21 15:00",1.987
"015","1990/08/21 15:06",1.990
"015","1990/08/21 15:12",1.987
"015","1990/08/21 15:18",1.987
"015","1990/08/21 15:24",1.987
"015","1990/08/21 15:30",1.990
"015","1990/08/21 15:36",1.990
"015","1990/08/21 15:42",1.990
"015","1990/08/21 15:48",1.990
"015","1990/08/21 15:54",1.990
"015","1990/08/21 16:00",1.990
"015","1990/08/21 16:06",1.990
"015","1990/08/21 16:12",1.990
"015","1990/08/21 16:18",1.990
"015","1990/08/21 16:24",1.990
"015","1990/08/21 16:30",1.996
"015","1990/08/21 16:36",1.993
"015","1990/08/21 16:42",1.990
"015","1990/08/21 16:48",1.990
"015","1990/08/21 16:54",1.990
"015","1990/08/21 17:00",1.990
"015","1990/08/21 17:06",1.993
"015","1990/08/21 17:12",1.996
"015","1990/08/21 17:18",1.996
"015","1990/08/21 17:24",1.993
"015","1990/08/21 17:30",1.996
"015","1990/08/21 17:36",1.993
"015","1990/08/21 17:42",1.993
"015","1990/08/21 17:48",1.990
"015","1990/08/21 17:54",1.993
"015","1990/08/21 18:00",1.996
"015","1990/08/21 18:06",1.996
"015","1990/08/21 18:12",1.996
"015","1990/08/21 18:18",1.999
"015","1990/08/21 18:24",1.999
"015","1990/08/21 18:30",1.993
"015","1990/08/21 18:36",1.990
"015","1990/08/21 18:42",1.993
"015","1990/08/21 18:48",1.993
"015","1990/08/21 18:54",1.996
"015","1990/08/21 19:00",1.999
"015","1990/08/21 19:06",1.999
"015","1990/08/21 19:12",1.993
"015","1990/08/21 19:18",1.996
"015","1990/08/21 19:24",1.999
"015","1990/08/21 19:30",1.999
"015","1990/08/21 19:36",1.996
"015","1990/08/21 19:42",1.996
"015","1990/08/21 19:48",1.996
"015","1990/08/21 19:54",1.996
"015","1990/08/21 20:00",1.999
"015","1990/08/21 20:06",1.993
"015","1990/08/21 20:12",1.996
"015","1990/08/21 20:18",1.996
"015","1990/08/21 20:24",1.999
"015","1990/08/21 20:30",2.003
"015","1990/08/21 20:36",1.999
"015","1990/08/21 20:42",1.996
"015","1990/08/21 20:48",2.006
"015","1990/08/21 20:54",2.009
"015","1990/08/21 21:00",1.999
"015","1990/08/21 21:06",2.003
"015","1990/08/21 21:12",1.996
"015","1990/08/21 21:18",2.009
"015","1990/08/21 21:24",2.003
"015","1990/08/21 21:30",2.003
"015","1990/08/21 21:36",1.999
"015","1990/08/21 21:42",2.006
"015","1990/08/21 21:48",2.003
"015","1990/08/21 21:54",2.009
"015","1990/08/21 22:00",2.003
"015","1990/08/21 22:06",1.999
"015","1990/08/21 22:12",2.003
"015","1990/08/21 22:18",2.006
"015","1990/08/21 22:24",2.003
"015","1990/08/21 22:30",2.006
"015","1990/08/21 22:36",2.006
"015","1990/08/21 22:42",2.003
"015","1990/08/21 22:48",2.003
"015","1990/08/21 22:54",2.003
"015","1990/08/21 23:00",2.003
